AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
2006-07-07,-0.009661504613939864,-0.06160969634874219,-0.064830200854797,-0.06282899461534618,-1.8413834141227016e-05,0.002653893304216778,0.025834350496796363,0.045722091690674774,0.0011124586721647156,0.0015548729048941888,-1.260262120612579e-05,0.0004983788867782696,0.0024830249875691813,0.035027377385597906
2006-07-10,-0.009660522212809716,-0.06165103998226276,-0.06512362801674061,-0.06277570627660821,-2.1986223260464758e-05,0.002639558949051521,0.025912415318797354,0.04576872943725648,0.00140582956596389,0.002916808815358151,-1.9106790546094065e-05,0.0004779710015584745,0.002469319814446108,0.03496701157066476
2006-07-11,-0.009660479333215354,-0.061676473071145474,-0.06540592616050665,-0.06273578005217545,-1.4866830187263752e-05,0.0026250334813694032,0.025977040320723316,0.04582508248563375,0.0012540335766092552,0.004168809955916017,-2.1052843484660232e-05,0.0004568601854925376,0.002456959969325324,0.03489934432767832
2006-07-12,-0.009660149216199253,-0.06174517273986815,-0.06567387948151378,-0.06272600703153192,-2.025817183633937e-05,0.0026081550391237104,0.02604671249719091,0.04587069203519887,0.0011950408597334473,0.005340597590353077,-1.89116778788942e-05,0.00043748691934682854,0.002445296584016077,0.03485926847487929
2006-07-13,-0.009660096433006747,-0.06181299917126387,-0.06592812493812665,-0.0627249160806636,-1.8543078669820246e-05,0.0025902520097151878,0.02611310460158122,0.045895442708740755,0.0010500064548424944,0.0063844877036512825,-1.5871113782408145e-05,0.00042154047114550074,0.002434468219138388,0.03483622351875545
2006-07-14,-0.009658916673717391,-0.061922298546798885,-0.06617988644236121,-0.0627586937948561,-4.3889014576388185e-05,0.002565121256681644,0.026144942303502686,0.04591546570391552,0.0012857303814547592,0.0074477468644188255,-1.3791339082838272e-05,0.0004060234425305066,0.0024257363203138396,0.03485870409906117
2006-07-17,-0.00965868470517482,-0.06212522009624541,-0.06655374717424675,-0.0628177951429281,-4.0111294127295256e-05,0.0025302092322871694,0.026097497406150336,0.045879751457026885,0.0013141407752580785,0.00853066433680575,-1.2592510551297634e-05,0.0003930865895241955,0.0024213540189079352,0.034882996127464365
2006-07-18,-0.009658437536478165,-0.06240369787621085,-0.06713253632966827,-0.06287635520141939,-5.1456467926934765e-05,0.002489353091754225,0.026035065456900205,0.04581566068649125,0.0019302450364296765,0.009103208870226163,-2.0901050779751537e-05,0.0003718157184638851,0.002421175036535483,0.0349656345404501
2006-07-19,-0.009657884508757512,-0.06267386392303131,-0.06768116146855796,-0.06294789339612546,-0.00010405908820192833,0.0024513030787228726,0.025974955562299236,0.04568360198041541,0.003250362194861872,0.009589463320695513,-2.978293701500455e-05,0.0003411933342376132,0.002422954856279882,0.0350357216356584
2006-07-20,-0.009657389834041229,-0.06280595131596997,-0.0679090606425721,-0.06300473385222695,-0.0002387031882371928,0.0024316357165991773,0.026010359051735404,0.045574902819180654,0.004876701130372873,0.010155392056083989,-3.283691290051533e-05,0.00030760335546764327,0.0024211306174221703,0.03509402736672362
2006-07-21,-0.00965736860069333,-0.0629486610651371,-0.06810482815822921,-0.06300521170732305,-0.0005986224752512119,0.00241630570375342,0.026070942899467542,0.04559662246770499,0.00665233921670083,0.01077352132575655,-3.5379502321599736e-05,0.00027219246492731956,0.0024189133782093835,0.03514841876296929
2006-07-24,-0.009656367196057345,-0.06312904787849166,-0.06837430208971612,-0.06302240139991698,-0.0011398434692151396,0.002397820055770702,0.026108239014247768,0.04561916665952761,0.008472204325669551,0.011389611126480027,-3.6138492062798594e-05,0.00023450665266689895,0.0024181564736435717,0.03521142407115005
2006-07-25,-0.009655712247904645,-0.0632638970287557,-0.06869126227052207,-0.06303023203234066,-0.0014540120405125913,0.002384709975615094,0.026177585029078885,0.04554087385733078,0.010384602007585744,0.011928976665593012,-3.1142307335292043e-05,0.00020235138727490854,0.002415191591772289,0.035186033560632976
2006-07-26,-0.009655180183054739,-0.0633773089369282,-0.06903332629333223,-0.06302473326797456,-0.0017375432250703148,0.002368055623987392,0.026245420937940495,0.04549870314270068,0.01230690608644507,0.012407033504419362,-4.1560754333289146e-05,0.00015996592575247867,0.0024116663676477155,0.03516417733782081
2006-07-27,-0.009654655408636355,-0.06345595126133854,-0.06922769065632638,-0.06304079020105809,-0.0020637399080310624,0.002355257153736104,0.026361829660434887,0.04544022685947847,0.013595910068950523,0.012963084309268642,-3.529943362878556e-05,0.00012385381865747896,0.0024095403900631137,0.03517272062630436
2006-07-28,-0.009654141972451328,-0.0634855693940393,-0.06921834645354331,-0.0630629777688483,-0.002334070597526598,0.002347888189442055,0.026478092052201297,0.04542571508934526,0.014547550583576133,0.013465608547667315,-1.5797323980267135e-05,0.00010726402691172019,0.0024069222450214785,0.035187309284759515
2006-07-31,-0.009653532543107869,-0.06345607060463161,-0.06911549634304921,-0.06310280045736674,-0.0024742380733679035,0.002339962285955909,0.026583050443145163,0.04541097263533565,0.0158499963335762,0.014043359312028226,-2.8649175695286502e-05,7.767639997933648e-05,0.002401894335724322,0.03517616901523407
2006-08-01,-0.009652857996729557,-0.0634440575272413,-0.0690860848585224,-0.06313580544013449,-0.0026735580361936795,0.002330617304734699,0.026667753702588656,0.04542417231122411,0.01693767777724434,0.014585094213814919,-1.4538292357670603e-05,6.209611439257284e-05,0.0023966513357915383,0.03516782574176284
2006-08-02,-0.009652113625395952,-0.06341372461343617,-0.06902660238078978,-0.06316866820368794,-0.002910167615191252,0.0023158652180297256,0.02674691548512876,0.04546970134988605,0.018198335236576667,0.015222486915632917,-1.6082556619131954e-05,4.4857867958836e-05,0.0023895682554634138,0.0351692966501477
2006-08-03,-0.009651547851245695,-0.063353047678268,-0.06891488783267403,-0.06318356591294716,-0.003090845701432599,0.002308322383869865,0.026828250755888003,0.04552283824165399,0.0193552325620789,0.015936599255958375,-1.4100792808443902e-05,2.9888089489303824e-05,0.0023803186633953454,0.03514499573729117
2006-08-04,-0.009650803895027524,-0.06334884919233666,-0.06890980336772884,-0.06321843538007287,-0.0032680594155448483,0.0022990348414707374,0.026875663919865466,0.04560050909245577,0.020422037030253547,0.016618849073389997,-1.550937317685371e-05,1.3219853887526106e-05,0.002368689673480007,0.03514196312187988
2006-08-07,-0.009650128384780163,-0.06329500645567833,-0.06887372309968053,-0.06325961569967414,-0.003422806232026153,0.002293358345114736,0.026956209193806806,0.045668042696690316,0.021497825256682323,0.017250131644428388,-1.0989265464378435e-05,1.1789854228214019e-06,0.0023556413809402614,0.03513859106460356
2006-08-08,-0.00964959587147688,-0.06328910095249014,-0.06892161781955497,-0.0632557434290824,-0.0036187013691303116,0.0022827312179711625,0.027013094792563173,0.045678511171861697,0.022281126246047462,0.01787545115607515,-2.6008138129943276e-06,-2.246767993494164e-06,0.0023455975193932103,0.0351814338248775
2006-08-09,-0.009649169359699712,-0.06325879812895026,-0.06902144747880162,-0.06321996905973602,-0.0038356888422438765,0.0022722967885274656,0.027030116243157563,0.04570848383030173,0.023038360068277242,0.01842618583999252,2.29460586096268e-08,-2.8792606913761507e-06,0.0023374665568132755,0.035205103225572076
2006-08-10,-0.00964883912396354,-0.0632337642367289,-0.06918636742687079,-0.06317988240850202,-0.004069064527345615,0.0022629886836396927,0.027067152406949603,0.04575061122337685,0.023581289482827946,0.018916181299069128,-4.767213651646343e-06,-8.152666507006324e-06,0.002325994418349427,0.035212563075536905
2006-08-11,-0.00964868481194206,-0.06328029725852821,-0.06962649053809851,-0.06315361614954322,-0.004253299199074158,0.0022443957617969278,0.027068644626692208,0.04576533054647737,0.02420461451178375,0.019548066941285407,-9.129204128521005e-06,-1.7517153611607286e-05,0.002307463008255001,0.03521623973579915
2006-08-14,-0.0096467295687468,-0.06340433200865427,-0.07018420412226478,-0.06307547872000532,-0.004436441011503646,0.00222872571394393,0.027001077208701093,0.045790592503304674,0.024581226344788557,0.02017259384655881,7.121180385115424e-06,-1.3385617480007287e-05,0.0022866999146877775,0.03515813108668259
2006-08-15,-0.009644922977315314,-0.06343576288279494,-0.07055112661474505,-0.06294550191686377,-0.004544701719122176,0.0022103252620795277,0.026963486386505104,0.04577614599898207,0.025442528025082952,0.02078921007552443,3.453506327486615e-06,-1.2676594495993498e-05,0.0022688108681241815,0.03510438658131619
2006-08-16,-0.009643200058646497,-0.06346244398423405,-0.07100666626245175,-0.06280151025757343,-0.004565436195062652,0.0021951476604829857,0.02692538038502052,0.045742145679595184,0.026045319869080468,0.021377723394380193,5.068455582875611e-06,-1.0194762834675623e-05,0.002254606406576743,0.03504091793613083
2006-08-17,-0.009641546687143534,-0.06343053264340281,-0.07128846361680119,-0.06266155421008729,-0.004503500733413003,0.002183078266335507,0.02690205950238099,0.04574342251388217,0.02691265365403456,0.022043075179066608,-2.358340951240153e-06,-1.5001684721623331e-05,0.0022368755194615586,0.034995262039485525
2006-08-18,-0.009639933674027084,-0.06346345636388116,-0.07149659883125485,-0.06259513018921001,-0.004445200796733532,0.0021783865555687555,0.02692856712560573,0.04580413344914661,0.027778743578944384,0.02266955486423877,-5.702808604903186e-06,-2.3036648055506564e-05,0.002212458172875759,0.03496524560904845
2006-08-21,-0.009638343463437461,-0.06348859988512165,-0.07164926638623534,-0.06260069160182409,-0.0044732047088803465,0.0021738698210932474,0.02696879366589887,0.04589845377779351,0.028344922588524352,0.023199634235881766,6.413505073839219e-06,-1.8866176032922975e-05,0.002192963231983826,0.03493217647254173
2006-08-22,-0.009636724267883723,-0.06345772552913288,-0.07157126464579269,-0.06254868111867082,-0.004616239678528317,0.0021692267398643285,0.027058435925508176,0.046023855979707144,0.029130012810005705,0.023756375516034635,7.114777186598277e-06,-1.3971530863747308e-05,0.0021788041161201234,0.03492500808735327
2006-08-23,-0.009635081871149954,-0.06336356081073852,-0.07147117868115652,-0.06251507477289092,-0.004751084056641785,0.0021668265584722816,0.027169669836909525,0.046212457046216876,0.02984262238339072,0.024338021759031096,5.9462112151318556e-06,-1.0203687042150541e-05,0.002168756432107186,0.03491716143404097
2006-08-24,-0.009633398089890164,-0.06332514268243324,-0.07152027110437359,-0.06249150875273657,-0.004860611029138555,0.0021598881832835676,0.027228222766229333,0.04638639468292682,0.030482992447464233,0.02491600838291628,-5.1316995319920675e-06,-1.750461215891751e-05,0.002152041075012371,0.03493527449973042
2006-08-25,-0.009631594171750456,-0.063293199152176,-0.07160576367727535,-0.06252464897078575,-0.005017070666871803,0.002160152910310179,0.02729672763511678,0.046528896918371095,0.031089529953179464,0.025419078043426125,-1.294737887484343e-06,-2.1052052524298148e-05,0.0021328256541115857,0.03496137491322473
2006-08-28,-0.009629517489969982,-0.06329322992142192,-0.0717623153004073,-0.062328524701333654,-0.005215581860607962,0.002166272203049459,0.027422424318609178,0.04674453782027176,0.031796938000633296,0.025846595355797117,6.641032938928195e-07,-2.2884224154813915e-05,0.002114046374516719,0.03501809145042342
2006-08-29,-0.009627005269307452,-0.06331142028664995,-0.0720292293569768,-0.062004234118912746,-0.005326458265067424,0.002177826501940033,0.0275341382624809,0.04688918477415546,0.032365922622018775,0.026253276631731222,-9.756929499669162e-07,-2.678621208586533e-05,0.002097607673541051,0.03507011187203899
2006-08-30,-0.009626477312116896,-0.06339950741055203,-0.07227453736679613,-0.061655906349430835,-0.005436106549450153,0.002181049267208892,0.02771379694583455,0.0470311139008391,0.03301499492684357,0.02663486598571781,-3.4821048195938305e-06,-3.086355619668459e-05,0.002073372990396601,0.03521088295449069
2006-08-31,-0.00962572770752591,-0.06340250930764259,-0.07255323522714102,-0.06114386999543355,-0.005499323203312789,0.002187697489081108,0.027859579288448535,0.047166950523832386,0.03363710043205116,0.026998484930913485,-1.2424770138261437e-05,-4.410835632253878e-05,0.0020633564922381787,0.03526385409689319
2006-09-01,-0.009625156453316325,-0.06331868608341619,-0.0727030635453248,-0.060356742929439766,-0.005651579405217795,0.002192718156936721,0.02797129463245488,0.047365334341782896,0.034200471024826,0.027349895856346215,-1.7621808015968265e-05,-6.233065328278963e-05,0.0020672725528732153,0.035352139582051655
2006-09-04,-0.009624764512499386,-0.0631836045862221,-0.07276532889598035,-0.059730677936294205,-0.005678080434263838,0.002199402835799465,0.028139714036609188,0.047568377135725516,0.0349785802890681,0.02771437707683198,-3.319993284241016e-05,-9.592791481848092e-05,0.002075063327763917,0.035440729905215546
2006-09-05,-0.009621636539707148,-0.06301896328170818,-0.0729262629823801,-0.05926965211916266,-0.005640062453883215,0.00220693343255276,0.028197287969025816,0.0477971925833091,0.03576212233336184,0.02803045307516333,-3.92728727482558e-05,-0.0001382563875283367,0.002088161488787983,0.035386321223307544
2006-09-06,-0.009618493143606067,-0.06292586734443843,-0.07315263023344941,-0.05869902465871725,-0.005538233795324738,0.0021993847244275305,0.02828373532039905,0.047896829120722025,0.036615024691935054,0.028285096290779535,-3.866960125963197e-05,-0.00017992929398538763,0.0020935745101643777,0.03544204640630066
2006-09-07,-0.009615453031378254,-0.06288539772119056,-0.07338987252378157,-0.05803873038517613,-0.005520226393125004,0.0021855887631878133,0.028351416123837594,0.048012969212300485,0.03775015590683764,0.028532943867958117,-3.789853439101277e-05,-0.00022067180256831563,0.002098388170807137,0.03549428947171221
2006-09-08,-0.009612508803800117,-0.0628771203684032,-0.0737462531353005,-0.057335856565128004,-0.005562821709731914,0.0021734448906610424,0.028389787709382483,0.04810612439142243,0.03848277236037385,0.028786468798469037,-4.58839578544337e-05,-0.00026924831785679447,0.0021088312469967297,0.03554605601189577
2006-09-11,-0.00960963475941283,-0.0628396909194378,-0.07417299587788784,-0.0567600801164512,-0.00555526698172028,0.0021604579079645583,0.02842578400803567,0.048134719256102194,0.03919027155382857,0.029031800827582107,-6.57602911169859e-05,-0.0003375672955199625,0.002120191263051122,0.03557020110657088
2006-09-12,-0.009606832840385413,-0.06290731713209678,-0.07476152123571665,-0.05583336943258866,-0.00554134467448404,0.0021550253554213717,0.02845846285036041,0.04815856811043835,0.03994520508867542,0.029308812807870024,-7.067944092457052e-05,-0.0004106742573156728,0.0021331059076375248,0.035521098467881596
2006-09-13,-0.009604004081367712,-0.06301316299716844,-0.07534969495020635,-0.05500925299391694,-0.0054216439262738,0.002154327980758237,0.028511099591773656,0.048081534040621945,0.04069369753688461,0.029624683211874947,-8.06095724279832e-05,-0.0004936681856909442,0.002143834087668362,0.03543943732351291
2006-09-14,-0.009601105508252973,-0.06304730475186651,-0.07591718280064201,-0.05405698495206484,-0.005209524536997359,0.00215834188431481,0.028550442285653295,0.04802024026993555,0.04142715095534569,0.02994834913007525,-7.537432092118797e-05,-0.0005714139103942192,0.002155901263907524,0.035360957085472454
