AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
2001-11-01,0.32080452867028997,0.6181604848574868,1.5438534219734348,40.84547618771573,-1.2840069200209694,-0.006269689548817119,-3.0853999097080065,-19.82658472554351,-19.222239648697727,-13.74160248789841,-9.628279092342703,0.5835578583151605,-0.43113328284938085,-1.4770210541309645
2001-11-02,0.32080526213435545,0.9303444301944482,1.7889219233253022,41.145738423220486,-1.2771223276394783,-0.006772974349936187,-3.092175263614119,-19.981618889746947,-19.201784439212073,-13.83274724771474,-10.017182560828422,0.5687234155010384,-0.45385955357338914,-1.93087198082983
2001-11-05,0.32080530529107293,1.2511368703241414,2.127607455106988,41.64155994324748,-1.2702144523697594,-0.00735960430908483,-3.0995349899080957,-20.075007550592357,-19.203019032868145,-13.890485150891932,-10.422100028368911,0.5540905741667188,-0.479296399687494,-2.4101678403582856
2001-11-06,0.3208054981561874,1.5718722091580501,2.538471171049811,42.4811927263514,-1.262510909135096,-0.007864190517714557,-3.107399635689254,-20.181538516215273,-19.231963084953215,-13.970336123711888,-10.824513327086207,0.5397263328694822,-0.5220101945122873,-2.9321757162189024
2001-11-07,0.32080550583869266,1.8926769148286682,2.941792125106458,43.043746141099085,-1.2545633571873083,-0.008563772719926801,-3.115963423843919,-20.257932992063385,-19.23365468744186,-14.00585718706206,-11.212420849964921,0.5248935075965983,-0.5507649353025263,-3.4829405539746268
2001-11-08,0.320805514671263,2.213481789799239,3.2657626895758876,43.540296238620975,-1.2455203843710336,-0.009066258935206404,-3.1250296976349876,-20.338175303389193,-19.238600061737287,-14.025328597111251,-11.636417053713316,0.5111985713914189,-0.5629863068906972,-4.045926742532175
2001-11-09,0.3208055236321772,2.5342868175570907,3.5861945058019207,43.7099467309405,-1.2364708178892645,-0.009617018067539859,-3.134646728243807,-20.433531346573755,-19.231988196702396,-14.066637849172333,-12.088158017286805,0.49961640735478874,-0.5915151491086126,-4.637441761227321
2001-11-12,0.3208055370918392,2.8550914326232477,3.887523086261183,43.77623721013206,-1.2301952780902041,-0.010438783845688027,-3.1450855281168395,-20.51037505764062,-19.193140068802293,-14.026891714488661,-12.410779139708866,0.49021351568328564,-0.612895615514378,-5.2503371747075755
2001-11-13,0.32080557571651014,3.1758967286342523,4.169480855886131,43.835260565619876,-1.2272915313299957,-0.011602911487112377,-3.15668847693828,-20.577991261110455,-19.141740666874668,-14.040291437242614,-12.805130394119043,0.4808543768643118,-0.6391685938861326,-5.889505443706045
2001-11-14,0.3208056604335185,3.496701215188599,4.480141947155229,43.994401084175735,-1.2232952142797293,-0.012730090615597213,-3.1694186475256885,-20.686181189755107,-19.11524764250812,-14.06821846357437,-13.200982747249013,0.4708581444435779,-0.6700503370603449,-6.559554701514789
2001-11-15,0.3208063861085488,3.8174937140722496,4.779092084080872,44.40855232556863,-1.2207552089330072,-0.013813581504608792,-3.183232920614908,-20.88839199773282,-19.098172462325113,-14.09630185472676,-13.544064925968573,0.4578472830642569,-0.692810281617889,-7.2522980191374184
2001-11-16,0.32080754025385033,4.138279318738894,5.0046340852710625,44.99281505017128,-1.2174382711171758,-0.014919572171758893,-3.1981536170309806,-21.137593096115655,-19.093834845816417,-14.190278203460215,-13.91434416308838,0.44114027100431014,-0.7299182038493905,-7.980396809639861
2001-11-19,0.32080756154602486,4.459086570300059,5.229559549537434,45.41701100722604,-1.215463346116214,-0.01614054044505695,-3.2142941773328895,-21.406191396398473,-19.067630831314325,-14.260973839811742,-14.316984466208458,0.4265079393295736,-0.7723741100334929,-8.352151718321302
2001-11-20,0.32080891538279216,4.77987831079156,5.500733530043197,46.3147325197445,-1.2104165313726498,-0.017245348144768784,-3.2315407017285414,-21.663670264744116,-19.061816251580314,-14.373356411742291,-14.728582165965868,0.41263610394251365,-0.8147598525550659,-8.733990644810266
2001-11-21,0.3208101312612452,5.100675369333928,5.747522869578676,46.86140388242904,-1.2059577651183921,-0.01853320671546961,-3.250074880774279,-21.885412035107056,-19.03613432934101,-14.438466068818407,-15.136842719186667,0.4002212307538494,-0.8698063901515052,-9.107920866274752
2001-11-22,0.32081067960457454,5.421480612488681,5.83766055971995,46.80763521908586,-1.2068254339184639,-0.02039342199663328,-3.270468741840977,-22.04706256343506,-19.018967817100776,-14.450679934826962,-15.524296824961874,0.3887581329505606,-0.9240485137924052,-9.429272906965672
2001-11-23,0.32081135029039987,5.742284908005198,5.904902345339975,46.89530381163792,-1.2109708821452452,-0.021913621582980998,-3.292382889570816,-22.2493026680913,-19.00507059128301,-14.453108250356465,-15.873971103869385,0.37740001025234743,-0.9672666988818347,-9.78862376989815
2001-11-26,0.3208120348394276,6.063089157859384,5.996603210333989,46.77379862968166,-1.2139060190436266,-0.023370114263331777,-3.3157535248262104,-22.43195543511611,-18.98337873160411,-14.469518140213609,-16.23059860095784,0.3663796139192162,-1.0112452568144812,-10.160750109554051
2001-11-27,0.3208125664750262,6.383895488447562,6.075958803795842,46.46055757663002,-1.2180910401734912,-0.02510620850488868,-3.3408601299855993,-22.564563694298833,-18.951612233921313,-14.472756414289469,-16.66491912478116,0.3547928708981664,-1.0451255162791735,-10.509247968230898
2001-11-28,0.32081331135916613,6.704697860083406,6.099442182531075,46.01489730295112,-1.2267030908860894,-0.026913524021510496,-3.367774213347458,-22.77305563414433,-18.906654374788875,-14.461009578846312,-17.060624317887985,0.3442629712186487,-1.0659680388793609,-10.858415047919632
2001-11-29,0.3208133961994682,7.02550929291312,6.114721385213169,45.826424529170346,-1.2332986407300766,-0.029531598164759736,-3.397305880028963,-23.08818680182362,-18.850926959831604,-14.448551164285963,-17.463243352387288,0.3337017941952228,-1.0759368045230369,-11.26892185617391
2001-11-30,0.3208135550267432,7.346315037755725,6.043906589300094,45.590376269570285,-1.241931260966036,-0.032017035247879785,-3.4293230498532856,-23.455650772648735,-18.791116242936095,-14.43738215524324,-17.93212638026365,0.3225571908933042,-1.0780522503846688,-11.704085482629475
2001-12-03,0.32081364662632167,7.667122819580428,6.045581743272305,45.2265662449146,-1.252615013807805,-0.03425540635912319,-3.463578536057661,-23.802526905227353,-18.704659359016606,-14.4421179793232,-18.453491963801486,0.31285112621930283,-1.0773005030802445,-12.097790731714193
2001-12-04,0.3208153175759916,7.987328492815393,6.052471815475525,44.608836400152015,-1.2668112602952777,-0.03673387069540991,-3.5003140674374986,-24.168611705564192,-18.639598213911203,-14.420288876086305,-18.98016741507482,0.3047090226752298,-1.093903620183565,-12.464819993846016
2001-12-05,0.3208157934886098,8.298346228886922,6.103081701129873,44.04594797013285,-1.2766949654151911,-0.03938220997904156,-3.5396967751507082,-24.558108136247526,-18.579780126157765,-14.41836541806517,-19.58715298501404,0.29606026988127654,-1.1058976896041166,-12.796639656577034
2001-12-06,0.32081589494451285,8.497235089524956,6.1335375654263595,43.45412315556183,-1.2854112345557136,-0.04140889896289681,-3.581105776655538,-24.872600160374734,-18.515408391057957,-14.420801440785551,-20.242168039521193,0.2868199749192236,-1.1289129197563958,-13.143573172218593
2001-12-07,0.3208159968835322,8.691892212446671,6.135215545996954,42.810510443136344,-1.287448346180038,-0.04328576703308946,-3.6243916396150433,-25.19029589820251,-18.42336250771109,-14.402206611082788,-20.97190553998624,0.27606774835413267,-1.1511760570121836,-13.478843921285465
2001-12-10,0.32081616750767,8.771793339069262,6.090017395519127,42.183365142151565,-1.2897763947025307,-0.04539677223920709,-3.6697885687887193,-25.40506397129271,-18.34702033361185,-14.372229147774783,-21.630842079182152,0.2663818767545542,-1.180425825718492,-13.855482199610691
2001-12-11,0.3208161683397201,8.920715040748593,6.078056214407229,41.62913689529884,-1.2920152301368801,-0.04763624181618357,-3.7174248113299737,-25.65948032019859,-18.28821961790438,-14.346742744026031,-22.26795619767295,0.25692347155344775,-1.2128274552538973,-14.228238373480252
2001-12-12,0.32081657320673906,9.138992413634655,6.153435687820858,41.15512368896198,-1.297817328062957,-0.04977057935420711,-3.7671957409768266,-25.880689952000246,-18.227443798893155,-14.318861879004507,-22.737963601443496,0.2477112513245856,-1.2643016312670567,-14.677184972825103
2001-12-13,0.32081740802447184,9.423484428398421,6.360262028246202,40.742681165736705,-1.3044416392727907,-0.05221138609023094,-3.8194078514119356,-26.084245898550535,-18.1489680979733,-14.230114417899092,-23.180616780979165,0.23941547426784973,-1.3181083969820655,-15.168977535272452
2001-12-14,0.32081832584236064,9.708883607221228,6.585520432687746,40.40769496874507,-1.3100039647119917,-0.05470893845641776,-3.8741175725761727,-26.251883161756044,-18.085953122941294,-14.170843261953056,-23.622727555039766,0.23130232369854126,-1.3808755656471905,-15.677581695273146
2001-12-17,0.3208187501724731,10.016979639528182,6.777110069455068,39.99048552188336,-1.3098632030802824,-0.05735337190492259,-3.931471285867317,-26.397512946598468,-17.98739975327143,-14.090579890232416,-24.109737685438382,0.22415893403754364,-1.4484681189344348,-16.244228690517414
2001-12-18,0.32081985321779566,10.251161281510957,6.932476901853562,39.53481962258276,-1.308612763651163,-0.059719495400074124,-3.991191605366907,-26.606431380791904,-17.882555549829014,-14.0019914831098,-24.551808904996562,0.21652633675252794,-1.5016208644779392,-16.881240592238576
2001-12-19,0.32082061175895377,10.571494731171748,7.217925668014051,39.039057442407675,-1.3039180551578136,-0.062038542538728335,-4.053230653436626,-26.884138658494454,-17.78544003847689,-13.95186663769142,-25.060031234252722,0.20832004915554858,-1.5618003142107428,-17.521602698973158
2001-12-20,0.32082184471040753,10.892006533235266,7.493960569180445,38.55061162251193,-1.301075255137397,-0.06460828591084129,-4.117839654263891,-27.19900455918208,-17.699863186873117,-13.923558115698913,-25.64480417983865,0.20054889360996217,-1.6373529986628594,-18.25848716644164
2001-12-21,0.3208228427623967,11.212762843186379,7.73531951858284,38.06882721581386,-1.3024480590018037,-0.06716611921235632,-4.185006279186206,-27.53789523433612,-17.61608194549462,-13.906376596824508,-26.255250424075,0.19257776146332076,-1.7086057329685314,-19.040544443937172
2001-12-26,0.3208229297987709,11.53350342122084,7.951335727302053,37.59086214875194,-1.3105504953095815,-0.06971322618073844,-4.2547195459483875,-27.80954381646384,-17.569557962204744,-13.915305426231633,-26.781296561758317,0.1856277704183486,-1.78583228105897,-19.792931018369188
2001-12-27,0.32082347946325085,11.733823257211531,8.167441364179448,37.218881504532995,-1.320071814283406,-0.07288231475599286,-4.327602103159987,-28.178087528399285,-17.54180465900994,-13.832248621900204,-27.210957846948393,0.18001412678462103,-1.826080159931806,-20.521773002935223
2001-12-28,0.32082348075467715,11.842407725808402,8.264223228992243,36.78676930267674,-1.3264221205928868,-0.0760208847968852,-4.40362298847355,-28.50012948179318,-17.483368357992195,-13.748235316833096,-27.599229094012852,0.17368369577133183,-1.8551917305807575,-21.355796554085774
2002-01-02,0.3208236255457183,11.737436874984647,8.239248533559085,36.26228491423462,-1.3357594356160276,-0.07974016357791158,-4.483363205426712,-28.857028161872087,-17.41316727125247,-13.665361899037904,-28.014534589851024,0.1666141822796147,-1.8832182808181954,-22.22082449304828
2002-01-03,0.3208240329293187,11.811627082074734,8.296502673835688,35.77575127430742,-1.334978413442726,-0.08297607221350596,-4.566339407685865,-29.258090862884693,-17.27944318789488,-13.610200560941779,-28.542094082606273,0.16015169692098305,-1.9275658505883544,-23.1194344277131
2002-01-04,0.32082405195649577,11.950965955810053,8.393174289505081,35.43154402659549,-1.3331476834891336,-0.08603795422391476,-4.6523773665258386,-29.59446591746004,-17.151357943189602,-13.572927207176273,-29.08413707439918,0.1528532674213169,-1.9709529554438479,-24.0658650069629
2002-01-07,0.3208241296152841,11.886334574147138,8.38361801814765,34.82700011429293,-1.332706247474027,-0.08961193742786924,-4.7419893192675096,-29.93163929861261,-17.0205518723277,-13.49280858204537,-29.76147439180327,0.1461599413865047,-1.9910876534383608,-24.94571393137992
2002-01-08,0.32082505637306,12.049995276149453,8.328553064764224,34.292933260642656,-1.3340779736771453,-0.0934232346436477,-4.8354126990332675,-30.301229934628136,-16.906110248950778,-13.409580948850255,-30.49104654931903,0.13947695861454432,-1.9916328719047947,-25.89699831678307
2002-01-09,0.32082550692209794,12.084143953893184,8.236897472028168,33.81856086660593,-1.338265716635105,-0.09661744928194875,-4.9320302045907,-30.61156934241844,-16.805663121777737,-13.301824464132082,-30.8316576042879,0.13368229698719686,-1.9805891822643293,-26.749457509808455
2002-01-10,0.320825535991536,12.148505077157523,8.086176027559342,33.39300555395061,-1.3412615280160036,-0.100238228544788,-5.032268435935236,-30.981645058480744,-16.72204669404276,-13.227652562774681,-31.305090974930785,0.12665928730877882,-1.9752444909912035,-27.63962991036592
2002-01-11,0.3208263785061915,12.149667270717865,7.927649106782402,33.078905848638854,-1.346088573810083,-0.1038974078151906,-5.136165903324112,-31.28111967072953,-16.62714994667373,-13.163262491484906,-31.527618764412253,0.12057945605284018,-1.9771077778906962,-28.409697698302182
2002-01-14,0.32082669089884086,12.109057458327266,7.7602657902573835,32.889423234346395,-1.353358605314064,-0.10774323291975378,-5.243909151647156,-31.70004475396961,-16.546259018943164,-13.089532782898056,-31.698984910219586,0.11382713359237397,-1.988847926312895,-29.228642073676927
2002-01-15,0.32082780369768055,12.069694838911197,7.650409041711987,32.704424734487425,-1.3665568653130382,-0.1115531164529297,-5.355462303702931,-32.09315041247563,-16.46164813302971,-12.994943029896728,-31.749182606627798,0.10694902091288983,-1.975046016907754,-30.10166669778556
2002-01-16,0.3208280098794983,12.110458287746832,7.545313471781923,32.56330080943688,-1.3781495492837177,-0.11630153136041864,-5.471763841241515,-32.706491370988324,-16.40736709978356,-12.912410328709697,-31.868428884218822,0.09986528278971528,-1.9759543748304176,-31.13868722382158
2002-01-17,0.32082804976844365,12.235334054652599,7.537159952532123,32.47962289794074,-1.3871394591548705,-0.1220016891023598,-5.593765530927701,-33.30017927229584,-16.35117562502664,-12.836804410827158,-32.14210007787597,0.09257417041418949,-1.9531862669598108,-32.281392519076164
2002-01-18,0.32082812403803374,12.306935195650722,7.470869957266175,32.519249429946946,-1.3970792177339415,-0.12747125815548252,-5.721236790308763,-33.79994126159613,-16.2954914155505,-12.764453906655666,-32.35762632776375,0.0846101401399644,-1.9456434126418667,-33.53920936704684
2002-01-21,0.3208281357664944,12.339371086655252,7.384450293459502,32.340293623791666,-1.4151168793858298,-0.13295665055737607,-5.854193441037596,-34.18572790285963,-16.228139887541623,-12.679523341707188,-32.45209094723365,0.07751916441198659,-1.9262252482812692,-34.52058380649587
2002-01-22,0.3208281738545133,12.365342537527088,7.270521696478083,31.888815177860035,-1.4328848703236663,-0.138544704318687,-5.992738146292684,-34.78203434232857,-16.171593943919422,-12.603030587521198,-32.51236829016595,0.07074381308236294,-1.9204464409914248,-35.37464524324012
2002-01-23,0.3208281782646568,12.4364727163883,7.133917900452228,31.47118020610314,-1.4613150535978119,-0.14345839916890302,-6.136196545511189,-35.40472504468046,-16.12482789490997,-12.541513542537038,-32.55933259336394,0.06511742591251855,-1.9175549038595074,-36.17025798087055
2002-01-24,0.3208282680958027,12.674242697207442,7.035354223515874,31.302049514336137,-1.4892677030312798,-0.14882464107720905,-6.285021188406698,-36.32115377563738,-16.113292118267193,-12.488782363304805,-32.590421701750124,0.05972926247243628,-1.9282623092218247,-36.96426496741226
