AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
2004-07-14,93.02067843645065,-314.39446095796507,-284.2500890567783,-211.10636813022836,-42.13232941393445,-17.609137078849518,-130.96405442107522,-309.8762702929344,159.05492015340818,85.95121660563869,131.19613032334235,4.5254282391860965,36.90813874955703,275.08435128339903
2004-07-15,93.03239198189449,-314.32698576591366,-284.0464991503369,-211.45613622966013,-42.159018381464264,-17.60822450562374,-131.03921762594274,-306.2067700853663,162.60430133307548,86.97748614592795,-131.86431022866074,4.474897395211722,36.97506406323668,279.3814806636191
2004-07-16,93.14796453359305,314.33073262208063,-284.35689009355326,-211.2087489053182,-41.9484405633678,-17.499891796575017,-130.55205961588382,-307.1519638228227,162.62666446212887,87.15926633396553,-131.74922547181026,4.472538162224187,37.43129844798019,279.26322256308805
2004-07-19,91.73814610675412,311.65735529420834,282.00442633100647,-210.17166612909242,41.95162133795517,-17.503716367877146,-130.78685624473135,-310.9983098320856,161.61111181258616,85.83169648663272,130.9059972333659,4.477339840955114,37.32662432273936,278.9290132317725
2004-07-20,91.75511754048533,311.7444617913655,282.40547837639076,-211.35880254845978,42.19488631866012,-17.5102232140469,-131.6388023847586,314.5263963692764,161.82109158910728,85.76145200575849,130.58815292546115,4.492565952746344,38.09112219206409,279.5617156569354
2004-07-21,91.03816753879383,312.4879661168304,282.3353644965235,-214.7223316108711,41.76529944905781,-17.573556025343514,-131.44133180801978,312.4296463579185,166.10990466947652,86.92019021350083,131.6686574764561,4.457126050753204,38.13280237121832,281.1929949513284
2004-07-22,90.92053186697649,308.7435112019724,-281.63004528332766,-215.62151081459612,-40.47801352356699,17.54645288979234,-130.6479926323663,310.1898670053226,165.22781663787583,86.73701943177167,129.66395609052825,-4.479969392090922,39.44748871278259,279.31731400796207
2004-07-23,91.02711757145502,309.329176161778,282.7169355074548,-215.8509168868112,-40.48749527088702,-17.461891499292552,-128.01344617791068,309.69811207245283,165.2259033918281,86.75803459516254,130.67965870931383,-4.485459231969224,39.47370767356022,279.0854761625281
2004-07-26,96.31930154679681,322.2521811073685,-293.71896118648937,-215.46026233490682,-40.30674048400562,-17.464111183122263,-127.87657160730444,310.0332937635891,166.78176755649272,87.97708420008699,131.47949625720992,-4.492744162000521,39.13731758818371,282.89770102529735
2004-07-27,96.57344238895574,325.6592784667226,-298.05132876066165,-217.7807967692938,-40.84504599634072,-17.39554357677839,-126.6234552368434,309.97691695045404,166.55722254948333,87.618127941633,131.95664956061776,-4.5027762830710065,39.843022526539094,282.92867345455073
2004-07-28,95.24500992630514,326.87785777929275,-299.03851072217225,-217.11477645433402,-40.659388328807786,-17.392185599844904,-125.9585636191468,309.5417212842745,165.5531486067349,87.0320394150553,130.61471008381056,4.5037307482332105,39.79307004789751,283.09626002376166
2004-07-29,95.22082253406799,327.7450947643335,-299.3873286515782,-218.1882650675068,41.70134900865752,-17.470154444136508,-125.15912156540948,308.620656915259,167.12561012512214,89.12310198929306,130.35517877708944,4.46716932894029,39.09033653008254,284.1678296470286
2004-07-30,95.1902476348779,326.965342447235,-299.4207893994183,-217.81759355232055,42.34640077782534,18.06270109731277,-129.11948562766872,308.78108141629093,167.978591931986,89.02480134968668,130.1802777041079,4.484696857467191,39.79572501582633,283.890404383006
2004-08-02,94.06287668244322,322.03403041425634,292.5855081863713,-217.80134467984968,42.88383520968412,18.0658668559041,-129.30347064363792,307.0956124889534,169.0544121333791,89.09362036151461,129.6459225323018,4.459339972550173,39.962924322463444,285.0197968660043
2004-08-03,94.03373393735595,322.4411303990116,292.76331321666476,-217.62487963243453,43.451286280209615,-18.555249166528142,-130.30961577335987,307.65524708598076,169.21259288241592,88.84460754126725,129.73020022450376,4.502192566094194,40.411722064915985,286.10442419729566
2004-08-04,94.75717561677111,325.8228380013409,295.8062235273273,-217.299199370654,-43.3014957224831,18.551688515621166,-130.19647924180336,307.5414277573933,-169.18087249487584,89.14522286061828,132.16201665184485,4.4985551234475745,40.50561523713694,286.5612421679015
2004-08-05,94.74780940654865,326.4013599565271,295.57686011995014,-214.5536195170244,-43.78192646727177,-18.685149631147482,-131.75053863592507,-309.8580632704736,-169.24174424395724,89.1976020440227,132.19216586194895,4.465662487509785,40.57735385685021,288.27794075613764
2004-08-06,95.18903452672036,326.10250260450596,289.434012241328,-212.90129620247535,-42.73437851685756,-18.944228873809422,-134.75976169092138,-309.96053382746493,-171.63259752595164,-90.10035766205822,-134.2896667571127,4.3853206508397555,40.63883598589403,-289.2847164073658
2004-08-09,90.72272609872115,318.1721174805307,286.5502785080126,-214.74286233427935,-42.757396774069804,-18.427496221125587,-131.21346373833944,-309.71021303130016,167.02660739584778,89.24595752321672,-132.81547385716487,4.381497369043736,-40.65898791932109,285.16599984440484
2004-08-10,91.05378521279354,318.683742951752,286.05618654590495,-213.21264397082953,-43.44572682854504,-18.776275375010947,-136.00924029221233,-310.1997855850125,167.42683362775068,89.9858823490574,-132.79781138534528,4.370238798680137,-40.44627424587385,287.0348338989026
2004-08-11,90.79958164959176,318.7389907327931,285.485985075506,213.98218203048793,-43.01707906309314,-18.731540180172882,-134.9203614454798,-310.15817909229276,167.18779678192053,89.59482886346677,-132.07676529340213,4.372720311340234,-40.38660907439105,287.58611708399184
2004-08-12,90.77414176368997,319.0663691085428,284.3544744343999,-213.2590061548733,-43.01699772991674,-18.642334415936002,-134.79708536951526,-309.98854064867754,172.05004862573787,91.56960838133993,-132.22970695998333,4.37641460216765,40.30004783001038,286.69143173637394
2004-08-13,90.75329238470346,318.6546059735043,283.2822776764059,212.85076033504492,-43.219852762110364,-19.0033149141855,-137.12452910055825,-312.4747347204466,171.78385966203754,-92.21114941335343,-132.23105579827967,4.42693699766345,40.34060864765728,286.5659811185395
2004-08-16,91.83761760636142,319.35199131929505,284.77256361759686,217.9556207637763,-43.208528212906934,-19.001260285317745,-136.47287552306182,-312.63715748559264,170.13074793045388,91.18608122482223,132.24516076589677,4.38219320091725,39.564536606541786,286.9223247685467
2004-08-17,91.88730532761508,328.13201660503245,290.63044565008664,226.07985157927658,-43.579490433347985,-19.04622022028197,-137.6234541380164,-311.55664500774765,170.18787492313845,91.25446757185523,-132.4613077627271,4.37977273210078,39.59640347523418,287.59182723533195
2004-08-18,91.55875879506283,328.12968026773336,290.43131798159726,226.10843904842721,-43.53164820099986,-19.04771323528409,-137.54104419594427,-311.3621333018616,170.31098670916876,90.89942930862485,-132.29556998896234,4.391105206551319,39.64310835916877,289.10648959393393
2004-08-19,92.11733789885703,328.1150908752179,291.29279366719254,225.73649491244035,-43.13197950644497,-19.043933223572623,-137.8727680116162,-311.4574276798108,172.37721687562674,91.85579629364517,133.7146124110143,4.39740832497921,39.3020052660975,291.7165000822375
2004-08-20,92.69752988257714,329.6736782379857,291.5803554880634,225.5999770893632,-43.20844591397154,-19.2973242997823,-138.37508078922517,-310.3459881832427,172.50100517383024,-92.03268174287072,-134.19424986318933,4.398935505166392,39.20885801513034,291.28207424070666
2004-08-23,101.24339106975715,348.428669222249,308.5281858210921,225.22027248625062,-43.29328194571699,-19.685683074462954,-140.9793987673791,-312.1994333169657,178.8000018429038,-93.33766637806205,-134.94539161488368,4.36076814650845,39.23041355000139,290.93106168847095
2004-08-24,101.68882753229332,345.26215343337424,304.54569582452467,229.71004362832988,-43.379859420075704,-19.581450676754606,-140.17952115979566,-313.2082688179971,177.09518061465127,93.7500404380893,134.99169154165318,4.34678869150658,39.506136153837204,294.11446223078394
2004-08-25,102.07682949301709,346.09987294894546,304.799293656701,230.16434259515668,-43.421067038465516,-19.6232159030542,-140.19762262528351,-313.7638600381976,-177.357332193799,-94.42081499971596,-135.60021187790747,4.3361309934804675,39.53473312237245,289.78275182818885
2004-08-26,102.04999220972307,343.8052219779308,303.33122510355395,230.52534240277623,-43.33179207862709,-19.635852915580973,-140.20015710772321,-313.2058463261326,178.40628831215403,-94.27036595097269,-135.53199061025293,4.28927853516222,39.56371227813153,288.5568340599938
2004-08-27,101.97043605181608,343.8933244697135,303.31681186496775,230.18018197376568,-43.35434728000201,-19.53848148771052,-138.92231196695266,-313.65063720747264,179.8502367963245,-94.50041355098992,-136.70861299058524,4.315827037261496,39.54295183187518,289.1184705402601
2004-08-30,101.97044804704674,343.8899590300363,303.2820847277768,228.67852706221302,-43.30550558199509,-19.519409468279484,-137.87485750636228,-317.5051492152579,-178.82214173431385,-94.38247843251366,-136.70066800789039,4.31514467419511,39.522519879878,287.9619510250812
2004-08-31,101.91485826774989,343.84351037602914,303.28211800591924,230.29729673736327,-43.05332542339947,-19.50993187347345,-137.8748697698735,-320.3009591456896,-178.72518298895267,-94.49034201821647,-137.71703763709445,4.3000917842499415,39.607427370997584,286.4361324828088
2004-09-01,103.35676373744441,351.9123045427091,313.13723717018274,230.3572957975216,-43.778281453952104,-19.534892716433685,-138.350360035921,-320.51115720749044,178.90788417289792,-95.78479166975767,-139.65716482458055,4.310187775565158,39.53547809544166,300.8089668346985
2004-09-02,103.63904565386724,351.5309953191771,312.83060863624905,232.53177828675948,-43.77070434094766,-19.68662248436825,138.3828503685361,-320.5927918615102,178.9077617166362,-98.76130414644791,-145.57379839200286,4.212505051004505,39.603915694775274,305.5607709664309
2004-09-03,103.08616467055838,349.9297332313003,311.1270236021997,235.54670354075768,-43.32378409767511,-19.677820001169923,-138.40537377096385,-327.34571295037165,178.9073938051136,-98.73369161531474,-145.8651672392385,4.225716446968056,39.370155101265624,305.4733176071166
2004-09-06,102.08377423195617,346.37782619630184,310.7223882366378,235.29538962730322,-43.50941163947444,-19.66408302279762,137.9875708316915,-326.4883018085638,-177.6415024782483,-98.16848838350168,-144.83819651271855,4.225525166839108,40.378153930179465,-303.8350764473278
2004-09-07,102.22001314859709,346.18291043111725,309.41882707398213,233.56104502217985,-43.50990743711343,-19.646434922880253,137.8968042577858,-322.311809692613,-177.78397398900074,-98.66599687113849,-145.69215734642216,4.226648304339883,40.45526012740333,-303.8503278132912
2004-09-08,102.208370768798,347.18900327549784,309.7144004453069,233.8743241116731,-44.58345032835143,-19.721662126356474,138.16793432622484,-326.5053460518424,179.47659146919963,-99.78694250628807,-144.02137255610637,4.215304706976328,40.93861842847824,303.5795254744909
2004-09-09,100.95970247169863,347.65869802977545,309.9181443452837,235.1193789671078,-44.734347091562874,-19.797446346717678,138.28625492585695,-326.6326017296836,179.2401686741086,-100.30891201293744,-145.6979273235035,4.229005835047505,43.52775855471695,307.4694101677359
2004-09-10,101.30367829576315,340.9451279229977,307.34093575468364,231.9501416185017,-45.503873944856736,-19.794682628884154,138.54065308260357,-325.6805106196233,179.80747306062463,-100.27835061645702,-145.32582703474557,4.157779716557199,43.510191220737354,308.0213503074607
2004-09-13,102.53521336707622,341.83432288381164,307.4089879274605,231.56421711820317,-45.42143192896939,-19.842696488837742,138.48915831166548,-327.7619331727597,-179.34228111082496,-99.6637501278534,-145.47587472758428,4.074482199639832,43.490215500506686,307.0557804506347
2004-09-14,102.48149391329443,341.7375370815655,307.7434386089804,231.69224743674118,-45.35214816385778,-19.610242690664105,138.29683284921867,-324.6550350236497,-179.58912437728446,-100.85416813458868,-145.37986881750896,4.057300489228003,43.47778882759996,306.6937253313357
2004-09-15,102.61178341037017,341.3443545045119,307.640045999167,231.7654869744929,45.34245537402527,-19.61144861273743,138.03925012968517,-325.7229041104693,-180.06946665919295,-100.88283596793559,-145.91962728928357,4.0590776046072214,43.47174702229739,307.1931730538293
2004-09-16,102.96748265154892,341.1423700977957,307.7276792512949,231.73922708593278,-45.93559628183696,-19.89868429690151,139.57783779365184,-324.5768362398446,-179.8205136454604,-100.38390322730658,-146.18368304332728,4.0450497039862965,45.17707139806213,325.5618300216014
2004-09-17,102.02226898504426,341.0805214951652,307.6628462314583,231.25634545784277,46.24771002551641,-20.079276765429125,139.64337355155428,-324.50615949307905,-182.0102243064789,-98.8262883545554,-145.88938589871984,4.0414221443934055,44.859330130847106,-325.6934379377877
2004-09-20,101.9219021918574,340.0553662499104,308.94644396092684,230.18637486316214,46.525759250526754,20.08220905030901,139.6121986842582,-330.9996519299053,-182.07025060457298,-98.95993968578962,-145.81134249287163,3.979286529854484,45.01130834974733,-325.55415306246954
2004-09-21,101.17552194981953,340.04482762151184,308.1880004557253,230.18637804497558,46.85751887354919,20.10494753892129,139.35316161603396,-330.9996519961167,-182.32954468088568,-98.98514016650053,-145.8107620355346,3.9911502325476467,45.01148117794421,-325.5174357176815
2004-09-22,101.29958368173314,339.9869336249506,309.4703342499904,229.63990171246598,46.75182888618295,20.114697925259414,140.99038764558705,-330.9809832035222,182.21620817777108,-100.12469083395477,-146.35120492747384,3.996183548528023,44.75638067967379,326.35851420962484
2004-09-23,101.20571957783108,335.38002194441464,304.4208588523964,229.43523633418982,-46.07261072331381,20.025040643053224,141.189598986385,-330.4477663196138,-182.72670653063219,-99.95800963959543,-147.14984934910024,3.944252317242439,44.44035023165892,326.66454308463835
2004-09-24,101.02689538873798,341.07489935565604,311.72355516355327,233.98509247440984,-46.324972521713676,20.793024510959913,142.87156900558332,-332.58181900510823,-184.06795606481663,-99.87728129940545,-148.83496748810543,3.9448374868950755,44.367985672665434,328.4585198921251
2004-09-27,106.07920323922622,350.8554100790047,318.2523881862794,233.43553990589007,47.610492967256725,20.806757511456244,142.99818082414012,-331.6194006594736,-189.84419904253383,-99.93274938739034,-158.1587736655825,3.9485646422512763,45.33306572090874,338.13574519409104
2004-09-28,105.91917626166095,350.3130856949039,317.65080755858094,233.96111364945293,-48.05446406957738,21.646683820321318,152.21458427390328,-378.5668780993935,-189.85445047317143,-100.34024781454715,-161.0197011043938,3.9593988844926287,45.36555714324644,338.06420513949615
